SI_исходный,SI_расчётный,разница
6.400000000000001,6.4,8.881784197001252e-16
4.285714285714286,4.2857142857142865,8.881784197001252e-16
1.0,1.0,0.0
1.83,1.83,0.0
4.0,3.999999999999999,8.881784197001252e-16
2.545454545454545,2.5454545454545454,4.440892098500626e-16
1.0,1.0,0.0
1.66,1.6599999999999997,2.220446049250313e-16
11.78260869565217,11.782608695652177,7.105427357601002e-15
1.0,1.0,0.0
6.109090909090908,6.109090909090911,3.552713678800501e-15
2.2,2.2,0.0
32.67326732673268,32.673267326732656,2.1316282072803006e-14
19.74626865671642,19.74626865671642,0.0
5.305555555555556,5.305555555555556,0.0
24.17910447761194,24.179104477611943,3.552713678800501e-15
1.833333333333333,1.8333333333333335,4.440892098500626e-16
19.17647058823529,19.1764705882353,1.0658141036401503e-14
3.120689655172414,3.1206896551724133,8.881784197001252e-16
1.0,1.0,0.0
6.666666666666666,6.666666666666665,8.881784197001252e-16
21.42857142857143,21.428571428571427,3.552713678800501e-15
1.0,1.0,0.0
1.833333333333333,1.8333333333333328,2.220446049250313e-16
3.629629629629629,3.6296296296296298,8.881784197001252e-16
